AGENCY_ID,STAT_PROFILE_DATE_YEAR,POLY_INFORCE_QTY,NB_WRTN_PREM_AMT,PRD_INCRD_LOSSES_AMT,RETENTION_RATIO,LOSS_RATIO,GROWTH_RATE_3YR,ACTIVE_PRODUCERS,AGENCY_AGE,PREMIUM_GROWTH_YOY,PROD_LINE_ENC,STATE_ENC,MONTHS
483,2011,0,0.0,0.0,0.8875,0.0,-0.064442788,19.0,37,-0.994113293982909,0,3,12
3246,2007,45,0.0,0.0,0.771929825,0.0,-0.015575222,39.0,55,-0.3463592715702151,1,3,12
2343,2012,0,0.0,0.0,0.8875,0.0,-0.097320527,9.0,8,0.4443254817987152,0,3,12
7483,2011,120,0.0,0.0,0.967741936,0.0,-0.051589168,7.0,57,0.12955059812479786,1,3,12
8357,2011,0,10436.0,0.0,0.8875,0.0,-0.015575222,19.0,0,-0.8956389563895639,0,3,8
263,2007,72,0.0,0.0,1.0,0.0,-0.015575222,16.0,42,0.006818181818181818,1,1,12
8880,2012,0,0.0,0.0,0.8875,0.0,-0.127947307,70.0,12,0.2795828844623759,0,4,12
2418,2010,0,0.0,24358.91,0.8875,0.89647133,-0.146055764,33.0,27,-0.22825350966984054,0,1,12
3724,2009,0,22.0,0.0,0.8875,0.0,-0.166501452,10.0,32,-0.20145147140920322,0,3,12
4315,2009,0,0.0,-10000.0,0.8875,-1.782906208,-0.201377866,23.0,9,-0.11395568530436742,0,4,12
778,2005,0,0.0,15000.0,0.8875,2.685765443,-0.015575222,38.0,6,-0.21503865073787773,0,3,8
1996,2013,0,600.0,0.0,0.8875,0.0,-0.015575222,9.0,1,1.02,0,1,12
9184,2013,12,0.0,0.0,1.0,0.0,-0.04166437,15.0,27,0.0,1,3,12
7841,2011,0,0.0,0.0,0.8875,0.0,-0.178231974,36.0,11,-0.6200997506234414,0,0,12
2485,2010,0,1707.0,0.0,0.8875,0.0,-0.070226488,15.0,52,0.1183157045643481,0,3,12
470,2012,0,0.0,98874.94,0.8875,4.935137652,-0.039097824,10.0,31,0.06135159775745527,0,0,12
5618,2010,0,0.0,17446.45,0.8875,0.475561652,-0.098782934,46.0,4,-0.10192029889322661,0,1,12
1939,2014,3,461.3,0.0,0.8875,0.0,0.018059421,12.0,13,-0.9953869538695387,1,3,3
204,2011,0,0.0,0.0,0.8875,0.0,-0.012256869,4.0,29,-0.1032233307751343,0,4,12
2105,2010,0,27480.0,-145366.24,0.8875,-0.723668659,0.007294387,22.0,19,0.22826160597409773,0,0,12
6344,2008,29,0.0,0.0,0.805555556,0.0,-0.323953964,6.0,13,-0.6180978762696214,1,3,12
5578,2010,0,0.0,0.0,0.8875,0.0,0.009329829,6.0,49,-0.04250398783678648,0,3,12
8652,2012,0,18891.2,-117075.28,0.8875,-0.323743453,-0.001025279,102.0,30,0.029473480801987036,0,1,12
6693,2008,156,9644.0,0.0,0.923076923,0.0,-0.015575222,83.0,2,0.4788602524215099,1,5,12
9362,2013,0,0.0,0.0,0.8875,0.0,0.11733558,135.0,18,0.0,0,2,12
5060,2014,85,0.0,0.0,0.867346939,0.0,-0.092218629,6.0,14,-0.03140214897308179,1,5,12
3211,2009,0,0.0,0.0,0.8875,0.0,-0.123030642,11.0,10,0.0,0,1,12
2025,2007,11,0.0,0.0,0.916666667,0.0,-0.015575222,46.0,29,0.0,1,3,12
3104,2012,0,0.0,0.0,0.8875,0.0,0.03695864,10.0,15,0.35909090909090907,0,3,12
3311,2010,12,0.0,0.0,1.0,0.0,0.019663469,8.0,10,0.0,1,3,12
3,2006,0,151.0,0.0,0.8875,0.0,-0.015575222,14.0,49,0.20662308887479192,0,0,12
4375,2012,8,0.0,0.0,0.416666667,0.0,0.152044812,78.0,21,-0.8889513108614232,1,0,12
6295,2005,174,21.0,0.0,0.866666667,0.0,-0.015575222,31.0,40,-0.042709233768901816,1,3,8
2752,2013,0,23987.0,55638.48,0.8875,0.395941757,0.172240361,14.0,31,0.4548258896324544,0,4,12
4351,2012,8547,17814.3,309135.02,0.998677074,0.428638612,0.051016113,39.0,15,0.054670921644718255,1,3,12
4260,2009,0,0.0,0.0,0.8875,0.0,0.152575942,42.0,20,0.004002573290755657,0,1,12
5275,2010,0,0.0,0.0,0.8875,0.0,0.012813677,25.0,4,0.014947541628138928,0,3,12
3941,2010,0,0.0,0.0,0.8875,0.0,-0.015575222,20.0,2,-0.7188166025566805,0,0,12
9780,2010,60,0.0,0.0,1.0,0.0,0.036181517,12.0,10,-0.02377179080824089,1,0,12
5145,2011,0,378.59,0.0,0.8875,0.0,-0.015575222,32.0,0,-0.9962140621406215,0,1,7
9780,2008,0,0.0,0.0,0.8875,0.0,-0.063804663,12.0,8,0.01584786053882726,0,0,12
9780,2012,0,0.0,0.0,0.8875,0.0,-0.077251978,12.0,12,0.15492957746478872,0,3,12
834,2011,412,164.0,960.63,0.882211539,0.120506851,-0.010213486,9.0,31,0.003200291965291404,1,3,12
1315,2010,0,39.0,3000.0,0.8875,0.17482222,0.050754753,83.0,20,-0.24036640634752562,0,3,12
5109,2009,0,0.0,0.0,0.8875,0.0,-0.092687676,20.0,43,-0.04435483870967742,0,0,12
4021,2008,0,0.0,0.0,0.8875,0.0,0.067897545,2.0,7,0.0015708202619994234,0,1,12
4649,2009,48,0.0,0.0,1.0,0.0,0.33318703,9.0,3,-0.04895104895104895,1,4,12
3360,2012,0,0.0,0.0,0.8875,0.0,-0.012042022,22.0,13,0.06609621933117954,0,1,12
8311,2011,0,0.0,8445.58,0.8875,0.584332927,-0.235011112,12.0,30,-0.08353079854997006,0,4,12
9571,2013,0,1101.0,0.0,0.8875,0.0,-0.109949371,12.0,73,-0.10139408007763837,0,3,12
188,2006,90,18.0,0.0,0.46,0.0,-0.015575222,12.0,43,-0.42561512740689494,1,0,12
2873,2012,219,468.31,19670.1,0.68338558,1.057896265,-0.161469772,21.0,13,-0.3070495454953711,1,0,12
2805,2008,12,0.0,0.0,1.0,0.0,-0.007501217,116.0,18,0.015513897866839056,1,1,12
7391,2005,8,0.0,0.0,1.0,0.0,-0.015575222,33.0,5,0.0,1,3,8
2432,2008,161,0.0,1368.78,0.847368421,0.191602031,-0.053640796,58.0,12,-0.24246614417370155,1,1,12
9255,2011,0,0.0,0.0,0.8875,0.0,0.269047368,22.0,6,-0.12339633957773005,0,3,12
1882,2014,0,5230.0,-19221.0,0.8875,-3.799367464,3.127600454,20.0,4,-0.4489682996113696,0,4,12
692,2009,0,0.0,0.0,0.8875,0.0,-0.021183807,28.0,46,0.0,0,3,12
7712,2009,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,1,0.0,0,1,12
8971,2006,176,0.0,0.0,0.917127072,0.0,-0.015575222,8.0,22,-0.13373180912555016,1,3,12
2805,2012,24,0.0,0.0,0.522727273,0.0,-0.045461164,116.0,22,-0.3900874635568513,1,1,12
3962,2008,0,160.0,0.0,0.8875,0.0,0.222639806,11.0,18,-0.99839998399984,0,5,5
5919,2014,16,0.0,0.0,0.666666667,0.0,-0.056582179,180.0,25,-0.4067142857142857,1,3,12
1815,2010,24,0.0,0.0,1.0,0.0,-0.104974413,13.0,32,0.0,1,3,12
5066,2013,0,0.0,0.0,0.8875,0.0,0.00249861,20.0,9,0.034139762286099634,0,3,12
3488,2009,508,2636.0,40334.87,0.745132743,1.222167311,0.052427089,3.0,7,-0.11631773933216301,1,4,12
245,2008,0,0.0,0.0,0.8875,0.0,-0.068068208,98.0,7,-0.019568169753958784,0,0,12
1865,2008,0,126.0,0.0,0.8875,0.0,-0.015575222,24.0,0,-0.998739987399874,0,3,3
5109,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,20.0,41,0.0,0,0,12
2006,2009,462,396.0,17597.41,0.817073171,2.556042954,-0.016253503,14.0,12,0.09369246288632767,1,3,12
7793,2008,0,491.0,0.0,0.8875,0.0,-0.015575222,27.0,0,-0.995089950899509,0,3,3
3948,2010,0,0.0,184000.0,0.8875,6.853652177,-0.008023334,8.0,40,0.12450051519187763,0,4,12
5325,2009,71,1121.5,6122.01,0.933333333,0.841403528,0.545971993,31.0,3,0.11673798531470252,1,4,12
609,2012,8,618.0,0.0,0.8875,0.0,-0.015575222,10.0,1,-0.9961949619496195,1,3,4
2595,2009,24,0.0,5306.49,1.0,2.21195915,0.034651209,19.0,0,0.054969217238346524,1,5,12
8277,2010,61,932.0,0.0,0.953488372,0.0,0.127123378,14.0,38,0.02881935047361301,1,3,12
7406,2010,0,1565.0,-7192.17,0.8875,-0.459173647,0.183227928,28.0,11,0.13137765052252026,0,3,12
9410,2009,0,0.0,0.0,0.8875,0.0,-0.214706134,52.0,20,0.013959390862944196,0,3,12
1794,2012,12,0.0,0.0,1.0,0.0,0.0535209,21.0,17,0.15858208955223882,1,1,12
6097,2006,12,19.0,0.0,0.217391304,0.0,-0.015575222,12.0,4,-0.9358946178483953,1,3,12
6824,2012,0,0.0,0.0,0.8875,0.0,-0.049277722,59.0,8,0.15059445178335534,0,4,12
604,2014,0,2749.0,0.0,0.8875,0.0,-0.016186625,34.0,24,2.1293043587145832,0,0,12
3486,2010,0,1409.0,0.0,0.8875,0.0,0.088930614,118.0,30,0.1213690831525458,0,5,12
553,2009,0,464.0,0.0,0.8875,0.0,-0.065625106,20.0,10,0.02218581365803349,0,0,12
7254,2012,12,0.0,3121.48,1.0,34.30197802,-0.050790545,33.0,22,0.0,1,3,12
6987,2013,42,826.0,0.0,0.625,0.0,1.884122722,38.0,6,0.9477118644067797,1,0,12
1193,2009,2377,12297.0,79623.93,0.908045977,0.635112624,0.002197413,4.0,35,0.05926342999174863,1,3,12
3170,2007,0,300.0,0.0,0.8875,0.0,-0.015575222,18.0,6,-0.1077549914174722,0,3,12
3057,2013,0,3810.0,0.0,0.8875,0.0,-0.015575222,10.0,1,-0.9618996189961899,0,3,8
9726,2010,0,26162.0,-22801.0,0.8875,-0.19279196,0.244500955,30.0,8,-0.006445185928324333,0,0,12
9648,2006,35,0.0,0.0,0.729166667,0.0,-0.015575222,15.0,21,-0.451712204007286,1,3,12
1786,2014,126,2360.24,3030.75,0.80952381,0.597643147,0.0494871,46.0,51,0.931506379737193,1,1,12
7884,2011,12,0.0,0.0,1.0,0.0,-0.003594591,24.0,8,0.0,1,3,12
7479,2008,24,0.0,142.42,1.0,0.335896226,-0.102163495,5.0,43,0.0,1,4,12
8242,2012,0,1829.0,0.0,0.8875,0.0,0.092042402,22.0,23,-0.25999319247926744,0,0,12
8244,2006,335,89.93,0.0,0.864705882,0.0,-0.015575222,7.0,39,0.03574575926495658,1,3,12
3488,2008,0,0.0,0.0,0.8875,0.0,-0.304082325,3.0,6,-0.045133991537376586,0,4,12
8532,2009,0,0.0,0.0,0.8875,0.0,-0.186614251,9.0,7,0.0,0,3,12
2902,2009,0,15053.0,226573.05,0.8875,2.071927196,-0.017472039,23.0,21,0.9753459671636021,0,3,12
8636,2014,0,0.0,0.0,0.8875,0.0,0.131742937,84.0,16,-0.033238552799294045,0,0,12
780,2008,68,2387.23,-453.0,0.736111111,-0.092631217,-0.203027243,22.0,5,-0.3039118979601423,1,3,12
8365,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,77.0,49,-0.22021551724137933,0,5,8
1162,2006,36,0.0,0.0,1.0,0.0,-0.015575222,21.0,33,0.03303964757709251,1,0,12
9362,2009,0,0.0,0.0,0.8875,0.0,0.051095186,135.0,14,0.050431467580826284,0,1,12
8311,2006,905,3904.13,115194.06,0.800183318,1.200345492,-0.015575222,12.0,25,-0.22382812244094785,1,4,12
3870,2011,0,4785.0,132826.07,0.8875,0.539228086,0.074820532,66.0,21,-0.05155727435212073,0,3,12
6399,2006,335,465.0,0.0,0.821325648,0.0,-0.015575222,18.0,15,-0.006555432110557546,1,3,12
1613,2011,59,0.0,0.0,0.723684211,0.0,-0.027029898,13.0,17,-0.21144403246818316,1,3,12
4479,2013,0,4318.05,15000.0,0.8875,1.080584986,0.103322254,12.0,16,0.3972976836137719,0,1,12
1414,2012,52,981.0,0.0,1.0,0.0,-0.046468924,91.0,20,0.6573982125124131,1,1,12
7529,2012,0,35.0,0.0,0.8875,0.0,-0.166817186,20.0,24,-0.15385650224215242,0,0,12
6572,2007,11995,56288.1,525771.35,0.930253185,0.55578613,-0.015575222,14.0,33,-0.00889625368144025,1,3,12
9360,2013,34,411.26,0.0,0.618181818,0.0,-0.037692312,39.0,20,-0.3241694347021965,1,4,12
9733,2012,0,1016.7,0.0,0.8875,0.0,-0.086317167,55.0,50,10.0,0,1,12
1644,2012,0,0.0,0.0,0.8875,0.0,-0.122126459,8.0,34,0.2833883154198148,0,0,12
3597,2012,0,0.0,0.0,0.8875,0.0,-0.229364002,41.0,14,0.10944206008583691,0,3,12
4516,2010,0,0.0,0.0,0.8875,0.0,0.240325462,6.0,22,-0.6346868947708199,0,3,12
9571,2013,18,277.6,0.0,1.0,0.0,-0.014453503,12.0,73,0.9688400519332466,1,3,12
2902,2005,0,447.0,0.0,0.8875,0.0,-0.015575222,23.0,17,6.27665568369028,0,3,8
1170,2006,0,206.28,0.0,0.8875,0.0,-0.015575222,14.0,1,0.34362658921246403,0,1,12
5134,2009,0,259.0,0.0,0.8875,0.0,0.31214619,38.0,20,-0.027745439512660966,0,3,12
6463,2005,0,150.0,0.0,0.8875,0.0,-0.015575222,25.0,20,0.0,0,4,8
3754,2009,0,1052.0,0.0,0.8875,0.0,-0.015575222,4.0,1,-0.3506927854753942,0,0,12
3360,2006,0,21269.36,0.0,0.8875,0.0,-0.015575222,22.0,7,1.5570394973357455,0,1,12
541,2007,897,0.0,383067.22,0.900928793,8.604437179,-0.015575222,20.0,22,0.03619416515806245,1,3,12
9285,2006,0,0.0,0.0,0.8875,0.0,-0.015575222,73.0,17,0.09587191358024691,0,0,12
7361,2008,6,1183.1,0.0,0.8875,0.0,-0.015575222,7.0,0,-0.9881688816888168,1,4,6
4510,2012,0,0.0,0.0,0.8875,0.0,0.050677885,7.0,45,0.007780590717299601,0,3,12
4315,2007,24,0.0,0.0,1.0,0.0,-0.015575222,23.0,7,0.017075773745997867,1,4,12
1262,2013,0,0.0,18047.01,0.8875,0.399896608,0.081639202,16.0,16,-0.06074056098084329,0,3,12
817,2008,0,0.0,0.0,0.8875,0.0,-0.016734558,9.0,26,0.08627512788797244,0,4,12
9493,2014,847,55811.44,89390.93,0.8875,0.720564009,0.041428323,6.0,10,0.2999164557978032,1,1,12
4958,2011,248,1839.11,577.62,0.878228782,0.026064308,-0.044763192,49.0,29,-0.002106436744758171,1,3,12
9726,2014,12,0.0,0.0,0.444444444,0.0,-0.196527296,30.0,12,-0.41345108247932255,1,0,12
87,2009,0,0.0,0.0,0.8875,0.0,-0.123087194,66.0,23,-0.09364435254587747,0,3,12
9487,2012,0,0.0,0.0,0.8875,0.0,0.035493478,11.0,46,-0.4131859131859132,0,3,12
4009,2005,3,176.1,0.0,0.0,0.0,-0.015575222,9.0,70,3.825945945945946,1,3,8
6939,2014,14,0.0,0.0,1.0,0.0,-0.028368159,16.0,52,0.026406135051385574,1,0,12
1469,2006,0,0.0,0.0,0.8875,0.0,-0.015575222,8.0,15,0.28831896820621383,0,3,12
5480,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,45.0,49,1.488713571692567,0,3,8
1729,2007,55,0.0,1449.17,0.916666667,0.903472569,-0.015575222,7.0,35,-0.1820499745028047,1,3,12
9649,2012,0,0.0,0.0,0.8875,0.0,0.198333558,19.0,4,0.0,0,3,11
976,2014,0,193.0,0.0,0.8875,0.0,-0.015575222,58.0,4,3.1129032258064515,0,4,12
834,2012,0,0.0,0.0,0.8875,0.0,0.006533417,9.0,32,4.075110456553755,0,3,12
2324,2013,0,1368.0,-11500.0,0.8875,-0.353302286,0.07447523,6.0,54,0.04612087168302854,0,4,12
806,2005,213,131.0,0.0,0.818930041,0.0,-0.015575222,12.0,39,-0.14971873150494444,1,3,8
1926,2010,17,0.0,318.9,0.105263158,0.425597224,-0.097635227,19.0,0,-0.4123598149164771,1,0,12
754,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,48.0,24,-0.99929999299993,0,3,3
5495,2006,108,0.0,0.0,0.981818182,0.0,-0.015575222,14.0,27,0.09505165097007483,1,5,12
3990,2012,144,0.0,0.0,0.888888889,0.0,-0.00068793,6.0,52,-0.0037820340440585655,1,3,12
7845,2009,252,327.45,-7222.4,0.892473118,-0.343357107,-0.116759645,15.0,27,-0.046050626573690516,1,0,12
5012,2008,773,1882.11,49293.95,0.931242461,0.632532617,0.072320689,8.0,4,-0.012979150629224973,1,3,12
2429,2009,0,100.0,0.0,0.8875,0.0,-0.169210943,10.0,50,0.03377146466151082,0,3,12
9936,2006,7963,76521.78,320234.76,0.868985578,0.446025274,-0.015575222,6.0,25,-0.0772402441097367,1,3,12
8913,2014,24,0.0,4326.48,1.0,6.1543101,-0.014008063,10.0,27,-0.0028368794326241137,1,3,12
1456,2010,0,0.0,0.0,0.8875,0.0,-0.011347637,7.0,34,-0.02029464214663746,0,5,12
4451,2006,0,4020.74,0.0,0.8875,0.0,-0.015575222,22.0,10,-0.7639102792310312,0,1,12
3458,2008,0,11953.76,6494.95,0.8875,0.09630883,0.182571188,34.0,19,0.03218993985364496,0,1,12
8133,2014,0,18661.0,9888.91,0.8875,0.273062218,-0.015575222,29.0,2,-0.6378477784777847,0,4,12
3435,2014,0,22598.0,0.0,0.8875,0.0,-0.015575222,2.0,1,-0.7511375113751138,0,4,11
6221,2009,0,335.0,0.0,0.8875,0.0,0.41940791,9.0,16,0.19634055032133274,0,4,12
8543,2013,482,43951.73,24096.78,0.8875,0.401602491,-0.065226066,56.0,73,1.0248513629255365,1,3,12
5534,2012,452,380.0,0.0,0.831758034,0.0,-0.02196692,17.0,27,-0.23343246607622245,1,3,12
8735,2005,180,64.76,761.74,0.558823529,0.083759973,-0.015575222,19.0,0,-0.270957822217448,1,3,8
1126,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,5.0,44,0.8291215403128761,0,4,12
6124,2013,265,0.0,1477.35,0.431034483,0.058983182,1.141902896,19.0,0,-0.32570266647534585,1,4,12
5735,2010,12,0.0,0.0,1.0,0.0,-0.089002885,61.0,4,0.10405732169862444,1,1,12
8933,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,18.0,21,-0.040215048670156114,0,3,12
8658,2008,84,56.0,0.0,0.968253968,0.0,-0.013503314,9.0,12,0.06176429857360479,1,0,12
6084,2012,3,64.0,0.0,0.8875,0.0,-0.064585869,50.0,13,-0.999339993399934,1,3,3
8365,2014,0,0.0,0.0,0.8875,0.0,0.063295343,77.0,58,0.17071915605300392,0,3,12
3557,2007,0,2500.0,0.0,0.8875,0.0,-0.015575222,65.0,25,-0.9749997499974999,0,0,7
8933,2010,12,0.0,0.0,1.0,0.0,-0.041662228,18.0,24,0.051158723218189844,1,5,12
1162,2013,203,0.0,11140.05,0.789883269,2.894211084,0.016830046,21.0,40,-0.1727709983709364,1,3,12
3360,2006,7046,70415.0,173376.35,0.832342954,0.400125958,-0.015575222,22.0,7,0.06262132930680889,1,1,12
1829,2010,0,0.0,0.0,0.8875,0.0,-0.015575222,5.0,26,-0.961850218502185,0,1,2
9936,2005,6,275.0,0.0,0.8875,0.0,-0.015575222,6.0,24,-0.997249972499725,1,3,6
8102,2007,24,66.66,0.0,1.0,0.0,-0.015575222,6.0,46,2.6827041754966117,1,3,12
9097,2012,1778,3448.0,28519.72,0.881412024,0.340533808,0.088472068,30.0,16,0.00744704499984106,1,4,12
1189,2009,0,20.0,0.0,0.8875,0.0,0.078923863,34.0,33,-0.99979999799998,0,3,10
6403,2010,0,716.66,8421.0,0.8875,0.469215956,0.1267282,56.0,6,-0.03240300690587714,0,1,12
3143,2012,17,0.0,0.0,0.708333333,0.0,-0.035611958,25.0,27,-0.4358252427184466,1,0,12
6167,2008,9,1498.0,0.0,0.8875,0.0,-0.015575222,39.0,1,-0.992509925099251,1,3,9
1955,2012,0,0.0,5178.91,0.8875,0.210941621,-0.058717291,4.0,41,-0.269516926610691,0,3,12
9514,2007,12,0.0,-3144.43,1.0,-2.078659633,-0.015575222,38.0,9,0.02701418261560289,1,1,12
7015,2009,0,1507.32,0.0,0.8875,0.0,-0.015575222,11.0,0,-0.9849266492664926,0,1,3
2324,2010,162,304.1,0.0,0.881355932,0.0,0.072454137,6.0,51,-0.015493304034482581,1,4,12
4375,2006,0,1245.0,0.0,0.8875,0.0,-0.015575222,78.0,15,-0.9819630196301964,0,1,6
897,2011,0,65.0,0.0,0.8875,0.0,-0.051666038,29.0,39,-0.2038228053668785,0,3,12
7712,2009,12,0.0,0.0,1.0,0.0,-0.015575222,19.0,1,0.0,1,3,12
3318,2012,122,0.0,0.0,0.880597015,0.0,-0.03282343,16.0,62,-0.33244101609809595,1,3,12
8357,2012,0,5355.0,0.0,0.8875,0.0,-0.015575222,19.0,1,0.25067075507857417,0,3,12
5938,2005,0,146.0,0.0,0.8875,0.0,-0.015575222,42.0,6,0.1728078817733989,0,3,8
9666,2014,0,512.0,-435.0,0.8875,-0.0497833,0.063116733,14.0,9,-0.04836963624482675,0,0,12
8396,2013,0,0.0,0.0,0.8875,0.0,-0.157132265,14.0,5,0.5668449197860963,0,0,12
3990,2014,0,200.0,0.0,0.8875,0.0,-0.003165245,6.0,54,0.051441550287457616,0,3,12
1955,2009,0,0.0,0.0,0.8875,0.0,-0.048662314,4.0,38,0.1212344249085966,0,3,12
6340,2008,0,0.0,456.75,0.8875,0.311434611,-0.068087407,32.0,52,-0.12806183115338887,0,3,12
1512,2010,12,0.0,0.0,1.0,0.0,0.090976989,15.0,15,0.13043478260869565,1,1,12
9028,2012,0,0.0,0.0,0.8875,0.0,0.104988863,7.0,7,0.6876687600150637,0,3,12
1297,2007,0,0.0,29291.89,0.8875,3.050901671,-0.015575222,29.0,2,0.42186738699993914,0,1,12
6463,2005,0,3500.0,12158.16,0.8875,0.363582427,-0.015575222,25.0,20,0.06378768719331318,0,3,8
3462,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,9.0,9,0.18061633724803727,0,4,12
6144,2005,22,0.0,0.0,0.666666667,0.0,-0.015575222,41.0,55,0.0,1,3,8
9144,2012,0,45.0,0.0,0.8875,0.0,0.005111065,14.0,42,0.046515738349932355,0,3,12
886,2011,0,0.0,0.0,0.8875,0.0,0.055926441,28.0,46,-0.07201879992853279,0,3,12
6138,2012,0,91.0,0.0,0.8875,0.0,-0.025909228,23.0,17,-0.999089990899909,0,2,3
3924,2011,0,1432.0,11166.26,0.8875,0.334244907,0.014143193,14.0,11,0.07068372329293514,0,3,12
6835,2011,0,8222.0,-1870.71,0.8875,-0.034051232,-0.015575222,7.0,2,0.5578205637157602,0,3,12
2252,2010,0,100.0,4370.15,0.8875,1.026090448,0.119865351,31.0,4,0.7773581441156463,0,3,12
5919,2008,0,0.0,14857.89,0.8875,0.189591118,-0.050443333,180.0,19,0.23880444602168321,0,3,12
9528,2007,6706,90139.5,461565.69,0.877030162,0.70559128,-0.015575222,9.0,28,0.00953365805273788,1,4,12
8474,2008,0,1374.0,-8164.91,0.8875,-0.429725546,-0.0075247,42.0,12,-0.28894217167218783,0,3,12
6305,2013,0,41295.0,29782.67,0.8875,0.237885748,0.239189211,24.0,4,0.4268547221677705,0,4,12
7985,2010,0,809.0,0.0,0.8875,0.0,0.107404093,19.0,8,0.16513648689364258,0,3,12
9487,2008,516,2558.0,38212.13,0.821869489,1.925451733,-0.031147996,11.0,42,-0.20876073283066046,1,3,12
9087,2009,0,0.0,0.0,0.8875,0.0,-0.015575222,4.0,1,-0.3439068981325498,0,0,12
3143,2012,0,1163.0,0.0,0.8875,0.0,0.009586837,25.0,27,0.1302276691863847,0,0,12
8843,2009,0,37744.0,91779.04,0.8875,0.382560718,0.610759291,45.0,5,-0.10054903496912077,0,0,12
8969,2011,0,6500.0,0.0,0.8875,0.0,-0.015575222,43.0,1,2.69948406676783,0,3,12
8365,2008,3,136.0,0.0,0.8875,0.0,0.001809306,77.0,52,0.0,1,5,5
4649,2014,0,0.0,5000.0,0.8875,2.606882169,0.248021944,9.0,8,0.035637149028077755,0,4,12
3724,2014,0,0.0,0.0,0.8875,0.0,0.010019492,10.0,37,0.013066241748235747,0,3,12
9555,2005,613,11667.0,29199.83,0.711764706,1.438316785,-0.015575222,4.0,2,-0.05336775170650256,1,1,8
564,2008,0,0.0,0.0,0.8875,0.0,0.031567849,15.0,7,0.015943122691345405,0,1,12
5174,2009,75,0.0,0.0,0.892857143,0.0,0.011626703,12.0,5,-0.23581835393758788,1,3,12
8677,2008,0,250.0,0.0,0.8875,0.0,0.109700746,13.0,38,-0.14602076124567473,0,1,12
7682,2009,0,71.67,0.0,0.8875,0.0,-0.015575222,39.0,0,-0.9990832908329084,0,1,8
9116,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,18.0,4,-0.998939989399894,0,0,8
9936,2013,0,7570.0,10812.73,0.8875,0.287817098,0.220068746,6.0,32,0.26158081519052623,0,3,12
9634,2005,0,22.0,0.0,0.8875,0.0,-0.015575222,28.0,4,-0.999779997799978,0,0,2
7705,2005,16,0.0,0.0,0.8875,0.0,-0.015575222,18.0,2,0.02729923138086391,1,0,8
4375,2009,0,3546.84,0.0,0.8875,0.0,0.209129784,78.0,18,0.194305938142892,0,2,12
5480,2008,0,1102.0,0.0,0.8875,0.0,0.191320655,45.0,52,-0.988979889798898,0,4,5
3488,2009,864,33485.79,79582.79,0.724619289,0.912239096,0.052427089,3.0,7,0.007049778796177995,1,4,12
877,2007,27,0.0,0.0,0.6,0.0,-0.015575222,19.0,22,-0.2921773637476605,1,3,12
4237,2009,254,2664.0,34006.79,0.716262976,2.000028818,-0.224785137,27.0,9,-0.16988723298510847,1,1,12
2970,2013,0,0.0,0.0,0.8875,0.0,-0.015575222,10.0,3,0.0,0,3,12
6879,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,32.0,0,-0.999629396293963,0,3,4
4645,2012,0,0.0,0.0,0.8875,0.0,-0.039881525,24.0,35,0.0,0,3,12
8157,2008,0,0.0,0.0,0.8875,0.0,0.061370896,23.0,6,0.4245014245014246,0,3,12
4925,2012,228,2903.0,2547.74,0.647887324,0.213489238,-0.039882351,4.0,30,0.10671934193015893,1,3,12
4973,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,7.0,20,0.056806436551650207,0,0,8
7648,2010,127,480.0,0.0,0.875,0.0,-0.031995644,15.0,25,-0.10064777327935219,1,3,12
2677,2010,12,0.0,0.0,1.0,0.0,-0.056695246,4.0,32,0.0,1,5,12
8365,2009,0,0.0,-5000.0,0.8875,-0.273089737,0.12325644,77.0,53,-0.2555153225429342,0,3,12
3038,2014,0,0.0,0.0,0.8875,0.0,-0.009153506,54.0,33,-0.26900085325659595,0,3,12
5685,2008,0,0.0,1000.0,0.8875,0.406755394,-0.016431396,8.0,22,-0.03905565978736713,0,3,12
1901,2010,0,0.0,0.0,0.8875,0.0,-0.146293627,66.0,22,-0.15321011673151752,0,4,12
6597,2008,24,36.2,0.0,0.545454546,0.0,-0.0721633,34.0,7,0.004076559257581667,1,3,12
5566,2014,73,116.77,3414.84,0.811111111,0.338762383,-0.095472927,62.0,14,-0.12963735249448058,1,4,12
9097,2012,0,4764.0,0.0,0.8875,0.0,0.292700716,30.0,16,-0.8947989479894799,0,3,1
9253,2007,38,0.0,0.0,0.756097561,0.0,-0.015575222,16.0,11,-0.562562197306442,1,3,12
7395,2008,822,10074.0,17723.7,0.716145833,0.421234535,-0.015575222,38.0,1,-0.31105405318667473,1,0,12
1761,2011,0,599.0,0.0,0.8875,0.0,0.036793954,7.0,42,0.343956032961939,0,3,12
9514,2009,0,0.0,0.0,0.8875,0.0,-0.093077133,38.0,11,0.05632765068981017,0,3,12
